branch_code,branch,sap_id,name,address,phone,latitude,longitude,zipcode
3116,UNIT BISNIS DENPASAR,AP14,KF.0235 Imam B,Jl. Iman Bonjol No.66,081138115353,-8.664916,115.207113,80119
3116,UNIT BISNIS DENPASAR,AP15,KF.0276 Manyar,Jl. Cokroaminoto. No.410,081138115354,-8.617887,115.196083,80116
3116,UNIT BISNIS DENPASAR,AP16,KF.0286 Padang Asri,Jl.Tangkuban Perahu I No. 70,081138115355,-8.66131,115.18104,80117
3116,UNIT BISNIS DENPASAR,AP17,KF.0414 Gunung Agung,Jl. Gunung Agung No. 88,081138115356,-8.652366,115.201543,80118
3116,UNIT BISNIS DENPASAR,AP18,KF.0520 TBN2,"JL. PAHLAWAN NO.15,",081110678457,-8.5399964,115.130126,82111
3116,UNIT BISNIS DENPASAR,AP19,KF.0532 SINGA2,Jl. Ngurah Rai No. 67 C Kel. B,081138115358,-8.112787,115.091166,81113
3116,UNIT BISNIS DENPASAR,AP20,KF.Monang Maning,Jl.Batu Karu No.72 Monang Mani,081138115359,-8.659296,115.203014,80119
3116,UNIT BISNIS DENPASAR,AP21,KF 0642 Danau Poso,Jl. Danau Poso No. 67 D,081138115360,-8.7055037,115.2523954,80227
3116,UNIT BISNIS DENPASAR,AP22,KF.Pakerisan,Jl.Tukad Pakerisan No.99X  Den,081138115361,-8.692966,115.226272,80225
3116,UNIT BISNIS DENPASAR,AP23,KF 677 Ubud 2 Teges,"Jl. Raya Teges No. 01A, Peliatan, Ubud Gianyar",081138115362,-8.524004,115.273479,80571
3116,UNIT BISNIS DENPASAR,AP24,KF. Ubud3 HANOMAN,Jl.Hanoman No.49 Ubud Gianyar,081138115363,-8.5173757,115.2634924,80571
3116,UNIT BISNIS DENPASAR,AP25,KF GATSU  2,Jl.Gatot Subroto No.18B Denpasar,081138115364,-8.635992,115.219333,80231
3116,UNIT BISNIS DENPASAR,AP26,KF 777 Klungkung,"Jln. Flamboyan No. 52A, Semarapura Kauh, Klungkung",081138115366,-8.5409198,115.3927055,80716
3116,UNIT BISNIS DENPASAR,AP27,KF TAMBLINGAN 2,Jl. Danau Tamblingan No.20 Sanur,081138115365,-8.6964591,115.263667,80228
3116,UNIT BISNIS DENPASAR,AP28,KF BATUBULAN,Jl.Raya Batu Bulan No.63 X Gianyar,081110678461,-8.6228233,115.2566752,84371
3116,UNIT BISNIS DENPASAR,AP29,KF TABANAN 3,Jl. Ahmad Yani No. 5 Kediri Tabanan,081138115368,-8.556036,115.144093,52464
3116,UNIT BISNIS DENPASAR,AP30,KF ABIANBASE,Jl. Raya Abianbase Kapal,081138115369,-8.600567,115.172953,80515
3116,UNIT BISNIS DENPASAR,AP31,KF Tukad Yeh Aya,Jl.Tukad Yeh Aya Renon Denpasar Selatan,081138115370,-8.676946,115.237867,80226
3116,UNIT BISNIS DENPASAR,AP32,KF 939 Tukad Balian,Jl. Tukad Balian No 123 Renon,081138115371,-8.6882223,115.2398456,80221
3116,UNIT BISNIS DENPASAR,AP33,KF Marlboro,Jl. Teuku Umar Barat,081138115372,-8.681853,115.19291,80119
3116,UNIT BISNIS DENPASAR,AP34,KF Danau Buyan,Jl. Danau Buyan No.13 Sanur,081138115374,-8.68161,115.25429,80228
3116,UNIT BISNIS DENPASAR,AP35,KF G. Sangiang 2,Jl. Gunung Sangiang,081138115373,-8.646383,115.173461,80361
3116,UNIT BISNIS DENPASAR,AP36,KF BATUAN GIANYAR,Jl. Raya Sakah No.27X Gianyar,081138115376,-8.5809549,115.2777288,69451
3116,UNIT BISNIS DENPASAR,AP37,KF TABANAN 4,Jl. Gatot Subroto No. 4 Sanggula,081138115375,-8.545066,115.141802,52464
3116,UNIT BISNIS DENPASAR,AP38,KF Celuk,Jl. Raya Celuk No. 81X,,-8.58602,115.26269,80582
3116,UNIT BISNIS DENPASAR,AP39,KF UBUD 5 PENGOSEKAN,Jl. Raya Pengosekan Ubud,081110678490,-8.524885,115.263674,80571
3116,UNIT BISNIS DENPASAR,AP40,KF SEMEBAUNG GIANYAR,Jl. Mahendradata No. 15 Gianyar,081139001509,-8.534957,115.307117,80581
3116,UNIT BISNIS DENPASAR,AP45,APT.KF.07 NANGKA UTARA,Jl. Nangka Utara No. 273A,081138002780,-8.628983,115.223985,80239
3116,UNIT BISNIS DENPASAR,AP46,APT.KF.IMAM BONJOL 2,Jl. Imam Bonjol No. 515B,081139001510,-8.6960926,115.1866658,80119
3116,UNIT BISNIS DENPASAR,AP47,KF Buana Raya,"Jl. Buana Raya No.18, Kel. Padang Sambian, Kec. Denpasar Barat, Denpasar",081138215642,-8.660061,115.187569,80117
3116,UNIT BISNIS DENPASAR,AP48,KF Monkey Forest,"Jl. Wanara Wana, Desa Ubud, Gianyar",081138301551,8.514743,115.260299,80571
3116,UNIT BISNIS DENPASAR,AP49,KF Karangasem,Jalan Untung Surapati No.88x,081138302038,-8.4439211,115.6008623,80811
3116,UNIT BISNIS DENPASAR,AP50,KF Danau Tamblingan 1,"Jl. Danau Tamblingan No. 80 Sanur,",081138302039,-8.6888342,115.2632251,80221
3116,UNIT BISNIS DENPASAR,AP51,KF Ubud Raya,Jl. Ubud Raya No.1,,-8.508559,115.26645,80571
3113,UNIT BISNIS DEPOK,AM01,KF.0143,Jl. Margonda Raya No. 154A,081110678334,-6.388452,106.826727,16423
3113,UNIT BISNIS DEPOK,AM02,KF.0202,Jl. Kejayaan Raya Blok IX No.2,081110678335,-6.391537,106.851822,16417
3113,UNIT BISNIS DEPOK,AM0212,PPO KF 202 T Iskandar,Jl.Tole Iskandar No.17,081399930204,-6.405127,106.8469191,16411
3113,UNIT BISNIS DEPOK,AM03,KF.0352 Margonda,Jl. Margonda Raya No. 326,081110678325,-6.3755,106.832461,16423
3113,UNIT BISNIS DEPOK,AM04,KF.0366 Maharaja,Ruko Maharaja Blok A1/03 Rt 001/002,081110678336,-6.394824,106.794152,21464
3113,UNIT BISNIS DEPOK,AM0411,PPO KF 366,Ruko Maharaja Blok A1 No. 03,,-6.39528,106.803802,16511
3113,UNIT BISNIS DEPOK,AM05,KF.0375 Kartini,Jl. Raya Citayam RT 001 RW 002,081110678337,-6.406097,106.819013,16436
3113,UNIT BISNIS DEPOK,AM06,KF.0382 K2,Jl. Akses UI No.45C,081110678339,-6.354643,106.845539,54474
3113,UNIT BISNIS DEPOK,AM0611,PPO KF 382,Jl. Komjen. Pol. M. Jasin No.59,08119980354,,,16451
3113,UNIT BISNIS DEPOK,AM07,KF.0389,Jl. Nusantara Raya No. 33,081110678340,-6.397878,106.81376,16432
3113,UNIT BISNIS DEPOK,AM08,KF.0391,Jl. Kemakmuran Raya No.8 RT 001 RW 001,081110678341,-6.400468,106.836453,38764
3113,UNIT BISNIS DEPOK,AM09,KF 0394 Melati,"Jl. Melati No.14, RT.004/RW.010, Depok, Kec. Pancoran Mas, Kota Depok, Jawa Barat",081110678394,-6.399471,106.821284,16431
3113,UNIT BISNIS DEPOK,AM10,KF.0456 Cinere,Jl. Limo Raya No 101 A-B,081110678342,-6.35091,106.776365,16515
3113,UNIT BISNIS DEPOK,AM11,KF.0494 Beji,JL. Nusantara Raya no.208 RT 04 RW 09 BEJI,081110678395,-6.385828,106.814476,57384
3113,UNIT BISNIS DEPOK,AM12,KF.0491 Sawangan,Jl. Raya Muchtar No. 76E,081110678343,-6.40640626,106.75663,16511
3113,UNIT BISNIS DEPOK,AM13,KF.0568 Bojong Sari,Jl. Raya Parung Ciputat RT 01/,081310664684,-6.399246,106.742878,16516
3113,UNIT BISNIS DEPOK,AM14,KF.YUSUF Depok,Ruko Pesona Khayangan Blok B No 6 RT 012 RW 028,0811902064,-6.381447,106.841781,38764
3113,UNIT BISNIS DEPOK,AM15,KF SENTOSA,Jl.  Sentosa Raya No 11 Sukmajaya Depok,081110678338,-6.394091,106.837088,38764
3113,UNIT BISNIS DEPOK,AM16,KF T ISKANDAR,Jl.Tole Iskandar No.17,081399930204,-6.405186,106.846957,42416
3113,UNIT BISNIS DEPOK,AM17,KF. 0757,Jl. Raya Sawangan No.RT 003/009,081110678327,-6.395888432,106.7774339,16434
3113,UNIT BISNIS DEPOK,AM18,KF PEKAPURAN,Perumahan Permata Arcadia Blok R No.6,081110678332,-6.402632124,106.882117,42186
3113,UNIT BISNIS DEPOK,AM19,KF Radar Auri,"Jl. Radar Auri, Kel Cisalak Pasar, Cimanggis, Kota Depok, Jawa Barat",085779492694,-6.372455675,106.8657579,16451
3113,UNIT BISNIS DEPOK,AM20,KF Raya Bogor,Jl. Raya Bogor KM 29 No 9 RT.004 RW.001,085311975773,-6.358281433,106.8594281,43273
3113,UNIT BISNIS DEPOK,AM21,KF Cilodong,Jl. Jatimulya No. 1 Toko No. 1B Rt 006/004,081110678330,-6.444148,106.829987,45595
3113,UNIT BISNIS DEPOK,AM22,KF KUKUSAN,Jl. KH. M. Usman No. 59,081110678331,-6.362151,106.816711,16425
3113,UNIT BISNIS DEPOK,AM23,KF TRANS STUDIO MALL,JL. Alternatif Cibubur No.29,082125989920,-6.375626244,106.9014493,16454
3113,UNIT BISNIS DEPOK,AM24,KF Ratu Jaya,"Jl, Raya Ratu Jaya Kel Ratu Jaya",08119221819,-6.413727562,106.8159859,16439
3113,UNIT BISNIS DEPOK,AM25,KF Pondok Duta,Jl. Pondok Duta Raya No.1 Rt. 05 Rw. 01,081290896654,-6.372153,106.853788,54474
3113,UNIT BISNIS DEPOK,AM26,KF RTM Tugu,Jl. RTM no.13,082213059309,-6.361854,106.84313,54474
3113,UNIT BISNIS DEPOK,AM27,KF Adelina Sawangan,Jl. H. Sulaiman No.1-2 RT 001/016,081110678328,-6.403558,106.770562,62271
3113,UNIT BISNIS DEPOK,AM2711,PPO KF Adelina Sawangan 0757,Jl. Raya Sawangan No.RT 003/009,081110678327,-6.395888432,106.7774339,16431
3113,UNIT BISNIS DEPOK,AM28,KF Boulevard GDC,Jl. Boulevard Kota Kembang Ruko No.12,081110678329,-6.420307969,106.8285874,16412
3113,UNIT BISNIS DEPOK,AM31,KF Adelina Tanah Baru,"Perumahan Exclusive Tanah Baru No. 2, RT.006/001",08119708994,-6.383228,106.80759,16421
3113,UNIT BISNIS DEPOK,AM32,KF Leuwinanggung,Jl. Kramat Rt 004 Rt 002,085175013798,-6.407177119,106.9046762,16451
3126,UNIT BISNIS GORONTALO,AZ01,KF.0251,Jl. A. Yani No. 25,081110678519,0.539828338,123.0607698,96115
3126,UNIT BISNIS GORONTALO,AZ02,KF.0272,Jl. Botutihe No. 1,082290142337,0.537574176,123.061049,96114
3126,UNIT BISNIS GORONTALO,AZ03,KF. HB JASSIN GORONTALO,Jl. HB. Yasin No. 005,081110678521,0.55525384,123.0493834,96128
3126,UNIT BISNIS GORONTALO,AZ04,KF.Limboto,"Jl. Ahmad A. Wahab, Kayubulan",082290142287,0.626726,122.984853,96272
3126,UNIT BISNIS GORONTALO,AZ05,KF.Telaga,Jl. Limboto Raya Desa Bulila K,081354762892,0.578971342,123.0457198,96266
3126,UNIT BISNIS GORONTALO,AZ06,KF JDS,Jl.  Pangeran Hidayat 1,081110678513,0.558712,123.0655576,96129
3126,UNIT BISNIS GORONTALO,AZ07,KF. Kartini,Jl. HB. Jasin Kel. Limba U2 Kec. Kota Selatan,085395602297,0.5435864,123.0576789,96115
3126,UNIT BISNIS GORONTALO,AZ08,KF. Marissa,Jl. Trans Sulawesi Desa. Marisa Utara Kec. Marisa,082194918266,0.467726927,121.9388198,96466
3126,UNIT BISNIS GORONTALO,AZ09,KF. Sudirman,-,08117808270,-2.96864,104.749524,30126
3126,UNIT BISNIS GORONTALO,AZ10,KF PEL RSUD ALOEI SABOE,"Jl. Prof. DR Aloei Saboe Kel. Wongkaditi, Kec. Kota Utara",082195697315,0.55517734,123.0839755,96122
3126,UNIT BISNIS GORONTALO,AZ11,KF MADURA GORONTALO,Jl. Madura Kelurahan Liluo Kec. Kota Tengah,081110678520,0.567135,123.054532,96129
3126,UNIT BISNIS GORONTALO,AZ13,KF Pel RSUD Toto Kabila,"Jl. Kesehatan No.25, Permata, Kabila, Kabupaten Bone Bolango, Gorontalo 96129",082195587731,0.57423447,123.0987356,96585
3126,UNIT BISNIS GORONTALO,AZ14,KF Pel RSUD Dunda,Jl. Ahmad A Wahab Kel Hunggaluwa,081236954789,0.623846,122.976757,96525
3144,UNIT BISNIS GRESIK,BR01,KF.0164 RA Kartini,Jl. RA kartini No.150-152,081110678508,-7.16867,112.647623,54391
3144,UNIT BISNIS GRESIK,BR02,KF.0321,Jl. Lamongrejo No. 125,081110678509,-7.1130403,112.4172092,62364
3144,UNIT BISNIS GRESIK,BR03,KF.0492 IBNUSINA,Jl. Ruko Green Garden Regency.A2-5,081110678492,-7.167271,112.5978893,61124
3144,UNIT BISNIS GRESIK,BR04,KF.0643 Manyar,Jl. Raya Manyar 55,081110678510,-7.121803,112.603475,61151
3144,UNIT BISNIS GRESIK,BR05,KF.0668 Menganti,Jl. Raya Menganti 169,081110678511,-7.29403,112.586573,62292
3144,UNIT BISNIS GRESIK,BR06,KF Usman Sadar,Jl. Usman Sadar No. 98,0895622273949,-7.156466,112.649016,57455
3144,UNIT BISNIS GRESIK,BR07,KF GKB,"Jl. Sumatra No.31B, GKB, Yosowilangun, Manyar",085733501540,-7.156354,112.615265,61151
3144,UNIT BISNIS GRESIK,BR08,KF 906 Cangkir,"Jl. Raya Cangkir KM. 22, Kel. Bambe, Kec. Driyorejo, Kab. Gresik, Jawa Timur, Indonesia Kode Pos",085853422006,-7.3663584,112.6312878,61177
3144,UNIT BISNIS GRESIK,BR09,Apotek KF Driyorejo,"Jl. Batu Mulia, Mulung, Driyorejo, Kab. Gresik, Jawa Timur",082260555502,-7.335539,112.637301,61177
3144,UNIT BISNIS GRESIK,BR10,KF. Babat,"Jl. Raya Babat, Banaran, Kab. Lamongan, Jawa Timur",081110678512,-7.10462,112.165982,62271
3144,UNIT BISNIS GRESIK,BR11,Apotek KF Bojonegoro,"Jl. Diponegoro No. 77 Sukorejo, Kab. Bojonegoro, Jawa Timur",081110678516,-7.154136,111.882342,68411
3144,UNIT BISNIS GRESIK,BR1101,Klinik KF Bojonegoro,JL. DIPONEGORO NO. 77,0353881539,,,62111
3144,UNIT BISNIS GRESIK,BR12,KF Blimbing Lamongan,Jl. Raya Daendels 117 Blimbing - Lamongan,082228058626,-6.874436,112.29798,52364
3144,UNIT BISNIS GRESIK,BR13,KF Sukomulyo Gresik,"Jl. Kalimantan No. 17, GKB, Sukomulyo, Gresik",082139810709,-7.136917,112.617041,56163
3144,UNIT BISNIS GRESIK,BR14,Apotek KF Cerme Gresik,Jl. Raya Cerme Lor No. 1 Kec. Cerme Kab. Gresik,081335771734,-7.228468,112.567973,61171
3144,UNIT BISNIS GRESIK,BR15,KF Balongpanggang Gresik,"Jl. Raya Balongpanggang No. 14, Kec. Balongpanggang, Kab. Gresik",081110678515,-7.268008,112.446553,61173
3144,UNIT BISNIS GRESIK,BR16,KF Sidayu,Jl. Raya Sidayu Panceng Gresik,,-6.990797,112.563578,61153
3133,UNIT BISNIS JAMBI,BG01,KF.0117,Jl. Abunjani No.78,082289669996,-1.616497,103.59261,22465
3133,UNIT BISNIS JAMBI,BG02,KF.0208,jln. Sultan agung Rt.10,,,,36133
3133,UNIT BISNIS JAMBI,BG03,KF.0244,Jl. H. Adam Malik No. 189RT. 23Beringin - Jambi - 36138,082373475672,-1.6324787,103.624243,36138
3133,UNIT BISNIS JAMBI,BG04,KF.0299,Jl. R. Mattaher No.40,081110678493,-1.5941569,103.6142818,25584
3133,UNIT BISNIS JAMBI,BG05,KF.Pel027 RSUD dr. Mataher,Jl. Let.Jend. Suprapto No.31,081233189499,-1.602014,103.579903,36122
3133,UNIT BISNIS JAMBI,BG06,KF.Mayang,Jl. Skrd Syahbudin No.50 Kel. Mayang,085380208297,-1.638698,103.580871,36129
3133,UNIT BISNIS JAMBI,BG07,KF Thehok,Jl. Jenderal Sudirman No. 27 - 28 Thehok - Jambi,0813 68013816,-1.615632,103.627492,36139
3133,UNIT BISNIS JAMBI,BG08,KF. Muara Bungo,Jl. Muhammad Yamin - Muara Bungo,082281818491,-1.484239,102.116665,37211
3133,UNIT BISNIS JAMBI,BG09,KF. Nusa Indah,Jl. Kapten Pattimura No. IC Rt,082114525741,-1.6205495,103.5834553,21273
3133,UNIT BISNIS JAMBI,BG10,KF SIMPANG RIMBO,Jl. Patimura Rt02,082289390599,-1.619241,103.557187,
3133,UNIT BISNIS JAMBI,BG11,Apotek KF Talang Banjar,"Jl. Orang Kayo Hitam - Sulanjana, Pasar Jambi - Kota Jambi",082299980484,-1.596377,103.624097,36144
3133,UNIT BISNIS JAMBI,BG13,KF Kebun Handil,"Jl. D.I. Panjaitan No. 16 RT 19 Kebun Handil, Kel. Jelutung, Kec. Jelutung, Jambi",081271608855,-1.6173116,103.6172428,36137
3133,UNIT BISNIS JAMBI,BG15,KF Sudirman Jambi,Jl. Jenderal Sudirman No. 13 RT 4 Jelutung – Kota Jambi,081110678575,-1.6026944,103.6187277,36133
3133,UNIT BISNIS JAMBI,BG16,KF Pasir Putih,Jl. RB. Siagian No. 16 RT 09,082181461006,-1.6223659,103.6401151,36131
3117,UNIT BISNIS JAYA I,AQ01,KF.0042 Blok M,Jl. St.Hasanuddin No. 1,082111137613,-6.2439459,106.7961223,12160
3117,UNIT BISNIS JAYA I,AQ0123,PPO Tokopedia Marketplace Blok M,Jl. St.Hasanuddin No. 1,0895324874355,-6.2439459,106.7961223,12110
3117,UNIT BISNIS JAYA I,AQ0126,PPO KF First Care,Jl. Panglima Polim III No.5 Melawai,,-6.252142245,106.800453,12110
3117,UNIT BISNIS JAYA I,AQ03,KF.0055 Keb Lama,Jl. Kebayoran Lama 18 A RT. 02 RW. 11,081294703845,-6.229435,106.778917,12210
3117,UNIT BISNIS JAYA I,AQ0311,PPO Klinik KF PLN Gambir,"Jl. M.I. Ridwan Rais No.1, RT.7/RW.Jl. M.I. Ridwan Rais No.1, RT.7/RW.1, Gambir, Jakarta Pusat",082299781278,-6.243996,106.798324,10110
3117,UNIT BISNIS JAYA I,AQ0312,PPO KF PLN Gandul,Kuttab Ar-Rahman . Jl. Ehave No. 01,,-6.345732743,106.7853707,16512
3117,UNIT BISNIS JAYA I,AQ04,KF.0096 Kemanggisan Raya,"Jl. Kemanggisan Raya No. 26C, Jakarta Barat, DKI Jakarta",081219689796,-6.1972642,106.7800805,11610
3117,UNIT BISNIS JAYA I,AQ05,KF.0152 Ps Minggu,Jl. Pasar Minggu Raya Km 19 No,081219110241,-6.275327,106.845688,12510
3117,UNIT BISNIS JAYA I,AQ06,KF.0254 Pos Pengumben,Jl. Raya Pos Pengumben Blok I No.11,081219112426,-6.216876,106.76983,11560
3117,UNIT BISNIS JAYA I,AQ0611,PPO Klinik KF 254,Jl. Pos Pengumben Raya Blok I No 11 Kebon Jeruk,087877241405,-6.2168789,106.769828,11510
3117,UNIT BISNIS JAYA I,AQ07,KF.0267 Bintaro,Jl. Bintaro Utama V Blok EB I,082116323140,-6.270478,106.730668,15412
3117,UNIT BISNIS JAYA I,AQ08,KF.0282 Ks Tubun,Jl.Aipda KS Tubun No.83 Rt.02 Rw.07,085774808087,-6.19926,106.80121,11410
3117,UNIT BISNIS JAYA I,AQ10,KF.0364 Cilandak KKO,"Jl. Cilandak KKO No. 7 RT.04 RW 05, Ragunan",081219400280,-6.295584,106.81565,12550
3117,UNIT BISNIS JAYA I,AQ11,KF.0006 Pejompongan,Jl. Danau Tondano No. 1,081219412557,-6.20757,106.806802,10210
3117,UNIT BISNIS JAYA I,AQ12,KF.0298 Benhil,"Jl. Bendungan Hilir Raya No.60. Tanah Abang, Kota Jakarta Pusat. DKI Jakarta - 10270",081229990298,-6.213179,106.812559,10210
3117,UNIT BISNIS JAYA I,AQ13,KF.0219 St Gintung,Jl. Ir. H. Juanda No. 111 A,087771236790,-6.3052446,106.7576303,34159
3117,UNIT BISNIS JAYA I,AQ14,KF.0452 Cilandak,"Jl. Wijaya Kusuma No.2 , Jakarta Selatan",082125973747,-6.301513299,106.7955118,12430
3117,UNIT BISNIS JAYA I,AQ15,KF.0447 Cirendeu,Jl. Cirendeu Raya No. 27C Cipu,085779684084,-6.323555,106.767183,15419
3117,UNIT BISNIS JAYA I,AQ16,KF.0510 Lt.Ag,Jl. Raya Lenteng Agung No. 131 E Rt 01 Rw 08,081292317334,-6.334739,106.835751,12630
3117,UNIT BISNIS JAYA I,AQ17,KF.0527 Srengseng,Jl. Srengseng Sawah No.99,081219101247,-6.345324,106.826097,12640
3117,UNIT BISNIS JAYA I,AQ18,KF.0535 Ciputat Raya,"Jl. Ciputat Raya BB No. 5 , Jakarta Selatan 12310",085779684071,-6.278081,106.772742,12310
3117,UNIT BISNIS JAYA I,AQ19,KF.0550 Taman Palem,City Resort Residence Rukan Miami Blok C 17 E RT 007 RW 014,081219354363,-6.136956,106.73253,11730
3117,UNIT BISNIS JAYA I,AQ20,KF.0563 Utama,Jl. Utama Raya No. 44 Cengkareng,082125951089,-6.149728,106.723855,11730
3117,UNIT BISNIS JAYA I,AQ21,KF.0581 Bangka Raya,"Jl. Raya Bangka No. 50, Mampan",081110678582,-6.248275,106.815053,12720
3117,UNIT BISNIS JAYA I,AQ22,KF.0652 Ceger,Jl.Ceger Raya No.9B Pondok Are,081776952673,-6.26289,106.734752,15222
3117,UNIT BISNIS JAYA I,AQ23,KF.Karang Tengah,Jl. Raden Saleh No. 4 B Karang,082140662677,-6.222763,106.705643,16810
3117,UNIT BISNIS JAYA I,AQ24,APT.055 OSHCS,"Jl.Kebayoran Lama No 50,RT/RW. 001/001",081212365088,-6.226488,106.778291,11560
3117,UNIT BISNIS JAYA I,AQ2402,Optik KF.055 OSHCS,Jln. Raya Kebayoran Lama No. 50,,-6.226541,106.776118,12210
3117,UNIT BISNIS JAYA I,AQ2411,PPO OPTIK KF.0055 OSHCS,Jln. Raya Kebayoran Lama No. 50,,-6.2265514,106.7781906,12210
3117,UNIT BISNIS JAYA I,AQ26,KF. Greenlake,Jl.Boulevard Raya Ruko Cordoba Blok B No.8-9,081219529196,-6.185539,106.702718,70815
3117,UNIT BISNIS JAYA I,AQ2916,PPO VM Halte Transjakarta Puri Beta 2,"Karang Tim., Kec. Karang Tengah, Ko",,-6.2192305,106.7167935,15157
3117,UNIT BISNIS JAYA I,AQ34,KF. Warung Buncit,"Jl. Warung Buncit Raya No.502, RT.10/RW.5",081327762446,-6.2706717,106.8306511,12740
3117,UNIT BISNIS JAYA I,AQ35,Klinik Mandiri KF Kampung Sawah,Jl. Ki Hajar Dewantoro No. 189 Kamp,0217446549,,,15412
3117,UNIT BISNIS JAYA I,AQ37,KLINIK MANDIRI KF BPOM,Jl. Percetakan Negara No. 23 Jakarta Pusat,,,,10530
3117,UNIT BISNIS JAYA I,AQ39,Klinik Mandiri KF Joglo,"Jl. Joglo Raya No 117, Kembangan -",02125680447,,,11610
3117,UNIT BISNIS JAYA I,AQ42,KLINIK MANDIRI KF PLN GAMBIR,"Jl. M.I. Ridwan Rais No.1, RT.7/RW.1, Gambir, Jakarta Pusat",,,,10110
3117,UNIT BISNIS JAYA I,AQ44,KF Duren Tiga,Kindo Square Blok A1+ Jl. Duren Tiga Raya No.101 RT 012 RW 005,081287800597,-6.2542,106.834167,12760
3117,UNIT BISNIS JAYA I,AQ45,KF 1088 Fatmawati,"Jl. RS Fatmawati, Cipete Selatan,",0212354874,,,12110
3117,UNIT BISNIS JAYA I,AQ47,KF 47 PREMIER,Jl. Radio Dalam Raya No. 1S RT 02 RW 08,081110678579,-6.255766,106.790451,12140
3117,UNIT BISNIS JAYA I,AQ4711,PPO KF Pakubuwono,"Apartemen Pakubuwono Residence, Jl.",,-6.2372927,106.7866479,12110
3117,UNIT BISNIS JAYA I,AQ4811,PPO Klinik KF Lions Club,"Jl. Raya Pluit Timur Kav B2 Pluit,",,,,14310
3117,UNIT BISNIS JAYA I,AQ49,KF KAHFI I,"Jl. Mohammad Kahfi I, Rt.005/001, Jakarta Selatan",081110678577,-6.329418,106.808901,12630
3117,UNIT BISNIS JAYA I,AQ58,Klinik Mandiri KF Season City,Seasons City mall lantai 2 Jl Professor Dr.Latumeten No.33,022638081,-6.1690266,106.7290939,11210
3117,UNIT BISNIS JAYA I,AQ63,Klinik Mandiri KF Mutiara Cawang,"Jl. Cawang Baru Utara No. 18, Cipinang Cempedak, Jatinegara, Jakarta Timur",0218507050,,,13310
3117,UNIT BISNIS JAYA I,AQ66,KF H&B Mall PIM 3,Jl. Sultan Iskandar Muda/Jl. Kartika Utama blok V/TA Pondok Indah,02127813987,-6.26375,106.78236,12310
3117,UNIT BISNIS JAYA I,AQ67,KF H&B Mall Gandaria City,"Gandaria City Mall,Lantai UG,Jl. Sultan Iskandar Muda, RT.10/RW.6, Kebayoran Lama Utara, Kebayoran Lama, Jakarta Selatan",085876861055,-6.244172366,106.78353,12240
3117,UNIT BISNIS JAYA I,AQ68,Apt. KF. MERUYA,JL. Meruya Selatan Raya No. 47 RT. 05 RW. 01,085219542305,-6.216658451,106.7374571,11610
3117,UNIT BISNIS JAYA I,AQ6816,PPO VM Halte Transjakarta Puri Beta 2,"Karang Tim., Kec. Karang Tengah, Ko",,-6.2192305,106.7167935,15157
3117,UNIT BISNIS JAYA I,AQ69,Apt. KF. CITRA GARDEN,Jl. Citra Garden 1 Blok I1 No. 14 K,081396664397,-6.145106655,106.6958049,
3117,UNIT BISNIS JAYA I,AQ70,KF RS Brawijaya Saharjo,"Jl. Dr. Saharjo No. 199, Rt.1/Rw.1, Tebet Barat, Kec. Tebet, Jakarta Selatan",02139700451,-6.224545,106.8469848,12810
3118,UNIT BISNIS JAYA II,AR01,APT. KF.0345 TEBET,Jl. Prof. Soepomo No. 45 BZ,08112222695,-6.239565,106.845725,12810
3118,UNIT BISNIS JAYA II,AR02,KF.Ciracas,"JL PKP RAYA NO 4, KELAPA DUA WEATAN, CIRACAS, JAKARTA TIMUR, DKI Jakarta",08112222873,-6.339794,106.880158,13740
3118,UNIT BISNIS JAYA II,AR03,APT. KF.0001 KEMAYORAN,Jl. Garuda No. 47,08111201001,-6.161874,106.843747,10610
3118,UNIT BISNIS JAYA II,AR0317,PPO PRJ Reguler KF Kemayoran,Gedung Pusat Niaga Arena Jiexpo Kem,,-6.146707213,106.8445543,10610
3118,UNIT BISNIS JAYA II,AR0318,PPO PRJ Flash Sale KF Kemayoran,Gedung Pusat Niaga Arena Jiexpo Kem,,-6.146707213,106.8445543,14410
3118,UNIT BISNIS JAYA II,AR04,APT. KF.0002 SENEN,Jl. Senen Raya No. 66,081110678177,-6.178325,106.841541,10410
3118,UNIT BISNIS JAYA II,AR05,APT. KF.0004 RAWAMANGUN,"Jl. Pegambiran No. 33 C, RT 09, RW 08, Rawamangun, Pulogadung, Jakarta Timur, DKI Jakarta",08112222704,-6.199403,106.889917,13220
3118,UNIT BISNIS JAYA II,AR06,APT. KF.0005 CIKINI,Jl. Cikini Raya No. 121,08111201005,-6.196867,106.840513,10330
3118,UNIT BISNIS JAYA II,AR07,APT. KF.0046 RAWA BADAK,"Lorong 104 No.5B, Rawa Badak Utara, Koja, Jakarta Utara, DKI Jakarta",08112221916,-6.114081,106.894138,14230
3118,UNIT BISNIS JAYA II,AR08,APT. KF.0048 MATRAMAN,"Jl. Matraman Raya No. 85, Pal Meriem,",08112223048,-6.20498,106.858195,13140
3118,UNIT BISNIS JAYA II,AR09,APT. KF.ANGKASA PURA II,"Jl. Bandara Soekarno Hatta, Kel Benda",085156509158,-6.127326,106.655326,15320
